track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
4zI1WZQdYDmS8EvmBTT6Lj,Hitomi  Shimatani,Yorisu ku!,Yorisu ku!,17,214344,0,0.494,0.875,0,-5.775,1,0.0989,0.0052,0,0.469,0.459,144.999,4,J-idol
48cTaBnNtb3vJfWc5TxQQz,Akina  Nakamori,Zhong sen ming cai shingurusu27 1982 1991,Zipushi *kui n,18,267200,0,0.63,0.642,11,-9.454,0,0.0346,0.624,0.00595,0.398,0.584,116.036,4,J-idol
5W9zmfHvHsoFugyGcM1C6d,Momoiro  Clover z,Buttobi!,Buttobi!,17,243772,0,0.725,0.97,2,-0.512,1,0.156,0.112,1.20E-05,0.322,0.723,125.027,4,J-idol
4TDTJ2p37Vb4BcunybI5Ro,Momoiro  Clover z,Tian zhong jiang da,My dear fellow zz ver,17,248639,0,0.443,0.945,5,-1.449,1,0.0564,0.0313,0.000161,0.196,0.555,164.943,4,J-idol
1DDVS0h3OwiLtQvLaXRhYw,Akb48,Akb48 15th anniversary single playlist ii,Huraingugetsuto,18,254586,0,0.523,0.977,0,-1.896,0,0.144,0.0594,5.00E-06,0.37,0.6,131.043,4,J-idol
649hiS07pwfDBVsq492YEs,Tears  Of tragedy dougen nene,Statice,Curse bride,18,758590,0,0.254,0.802,6,-4.468,1,0.107,0.0868,0.00313,0.0653,0.067,126.119,4,J-idol
78Ae5xjyYwR1GaLoTv8R1n,Sakurako  Ohara,Enjoy,Mai hueibaritsuto ziyueru,18,252733,0,0.634,0.811,9,-3.838,1,0.033,0.122,0,0.188,0.724,119.967,4,J-idol
3z92M3E9tciJOeg35DGcYz,Passepied,Niyui,Yan wanakiya,18,237067,0,0.48,0.879,3,-4.086,1,0.0353,0.0156,0.0151,0.271,0.492,142.938,4,J-idol
20QM37KP4KxG5H8MbGK3ju,Akb48,Qing mie shiteitaai qing,Qing mie shiteitaai qing,18,258146,0,0.656,0.832,1,-5.173,0,0.0508,0.0039,0,0.0799,0.822,118.626,4,J-idol
0maHFj9VvEqA4cBTTy0vYw,Akb48,Yuan karedesu special edition,Anzi,18,275600,0,0.728,0.95,11,-2.415,0,0.0451,0.0301,6.00E-06,0.322,0.937,135.065,4,J-idol
42qAesR0fBwd4uoVItBYkt,Sakurako  Ohara,V,Merodei,17,198493,0,0.644,0.938,2,-3.548,1,0.0313,0.0156,0.00048,0.253,0.867,134.942,4,J-idol
4Myx009cTvmXS2T5hZ9QUA,Ngt48,Wei wan cheng nowei lai new songs edition,Shisoudeshinaikisu,18,263283,0,0.609,0.926,1,-2.575,0,0.061,0.485,0,0.152,0.754,127.999,4,J-idol
0P5xrCx1g37I5ZmeJ7hZWf,Flower,F,My joe,18,210573,0,0.582,0.934,4,-3.256,0,0.061,0.113,6.10E-05,0.11,0.849,117.829,4,J-idol
0b60pJt8WY8mMfVzsCwfz4,Passepied,Mononokedamono,Mononokedamono,18,195100,0,0.653,0.798,4,-4.57,0,0.231,0.284,5.00E-06,0.069,0.766,183.992,4,J-idol
5nWChylLGLnHuLwNmbvumO,Passepied,Niyui,Andasutandeingu,18,225042,0,0.57,0.875,1,-5.065,0,0.07,0.0334,0.00289,0.339,0.802,175.017,4,J-idol
0OBweSPowjXqFfObUUMHvO,Akb48,Akb48 15th anniversary single playlist i,Lei sapuraizu!,18,281960,0,0.554,0.986,8,-2.463,1,0.0816,0.0086,0.0474,0.282,0.667,136.872,4,J-idol
2PEacgcZv94m0ZpWvN96lO,Silent  Siren,31313,19 summer note,19,228826,0,0.439,0.957,8,-1.853,1,0.0897,0.0025,0.00024,0.0287,0.814,173.033,4,J-idol
3RPh9XCOZJ6ztd9Vdzpo7E,Dempagumi  Inc,Wwdbest ~dian bo liang hao !~,Notsutobotsuchi xia,17,254920,0,0.301,0.868,9,-3.598,0,0.157,0.117,0.000117,0.359,0.474,173.064,4,J-idol
20n3awgoWSUf3Mi1bnUQ9V,Akb48,Qian shikaxiang kanee<ju chang pan >,Zuo ri yorimotsutohao ki smiling lions,18,249466,0,0.394,0.888,5,-2.387,1,0.0694,0.271,0,0.149,0.618,154.914,4,J-idol
6pArG37G17mn5yBeDepzml,Dempagumi  Inc,Hurinsesutenhahawa !shiyainon! qian qiu mo sui !dian bo yi zuo !,Qian qiu mo sui !dian bo yi zuo !,17,291460,0,0.547,0.99,8,-2.858,1,0.218,0.0058,0,0.123,0.734,168.097,4,J-idol
3gTRZBEXf6hhoaGXZtHgrF,Elfensjon,Ash of rouge side astral,Phantom,18,230040,0,0.493,0.861,4,-2.604,0,0.0341,0.0004,0,0.225,0.583,109.535,4,J-idol
5f73BTCZHyN6qthE4DG76Z,Dempagumi  Inc,Wwdbest ~dian bo liang hao !~,Sakuraatsupare shiyon,17,264454,0,0.608,0.932,1,-4.064,1,0.0989,0.0278,5.00E-05,0.0507,0.825,139.97,4,J-idol
6V9YgsGh6vua2RyNAAlL0n,Momoiro  Clover z,"Momoiro clover z 6th album tour ""zhu dian "" live at ri ben wu dao guan 2022 5 15",Hand live at ri ben wu dao guan 2022 5 15,18,271905,0,0.694,0.86,6,-3.984,1,0.12,0.38,0,0.968,0.617,95.98,4,J-idol
4OPs5wkaaKyjqxmzLMv9cE,Ngt48,Shi jie noren he special edition,Jin ri hafu kedemoii,18,280440,0,0.588,0.649,5,-6.263,1,0.0247,0.11,0,0.485,0.505,95.043,4,J-idol
4QxH3Q6NRWH3W69lmgt5bK,Passcode,Locus,Seize the day!!,18,252946,0,0.546,0.952,2,-2.305,1,0.0946,0.0127,0.0068,0.099,0.573,95.037,4,J-idol
7uub2vnuF8aAjh2UZBlWoh,Dempagumi  Inc,Wwdbest ~dian bo liang hao !~,Otsukaresama !,17,272016,0,0.566,0.981,0,-1.571,1,0.172,0.0047,5.00E-06,0.372,0.708,155.978,4,J-idol
7M7UCMrhq3fT6CDUo0pYi9,Hkt48,Jun todokokahexing kitai,Jun todokokahexing kitai mizuhoxuan ba,18,307853,0,0.493,0.904,6,-2.554,1,0.0409,0.0956,0,0.0638,0.479,93.004,4,J-idol
48S9ONFYuoS2HPpd9K6PB3,Dempagumi  Inc,Ai kadi qiu jiu unsa!tatsutetenhazu inchahuamiri teshiyo,Ainokatachi,17,277007,0,0.594,0.99,1,-2.579,1,0.0722,0.0021,2.00E-06,0.135,0.758,100.016,4,J-idol
3m6ZkxAFtXAtMdn0H3SAY3,Akb48,Gen moxie morumor special edition,Da sao gitian guo second generation,18,197200,0,0.559,0.972,8,-1.652,1,0.0885,0.141,0,0.325,0.886,165.142,4,J-idol
4ZQkIn3g6f8op4MLnbDXIU,Philosophy  No dance,Ai nozhe xue,Rotsukuwith you,18,228093,0,0.624,0.879,11,-4.173,0,0.0613,0.022,3.00E-06,0.433,0.76,128.991,4,J-idol
7FLAGkb47vkvzaAjIGwGYf,Shiritsu  Ebisu chugaku bird,Ebizhong qiu sheng tolou gu toyin le nohui ki ti shite chiyuuon 2021 live,Life chiyuuon2021 live ver,17,557733,0,0.682,0.832,1,-6.178,0,0.0462,0.0028,0.00159,0.749,0.555,122,4,J-idol
2OOQLsmLsgFZEADsdTbNfk,Negicco,Tei *huo *suri,Neeba deia,17,302904,0,0.605,0.696,7,-5.252,1,0.0296,0.026,9.00E-06,0.0592,0.458,150.018,4,J-idol
3HJNWDEZkH8OObbXGa4kkv,Shiritsu  Ebisu chugaku,Music,Tan tian,17,218346,0,0.602,0.861,9,-4.019,1,0.063,0.0243,0.0019,0.202,0.536,133.944,4,J-idol
4EdleXl8NMl1Cjogb85zjY,Festive,Ren lei !we are oneness!type c,Oidemase!!~ji le ~ 2021,18,250708,0,0.537,0.949,8,-2.866,1,0.103,0.0004,0.00265,0.0658,0.492,92.558,4,J-idol
49MfVXxojXFSQCixNEqxvc,Flower,Blue sky blue,Blue sky blue instrumental,17,248773,0,0.433,0.934,0,-5.629,1,0.0318,0.0051,0.0604,0.348,0.601,160.019,4,J-idol
1ELwvl9ybzJ7L9Ld08Zx1D,Gang  Parade,Love parade,Rabiyu,18,267839,0,0.492,0.975,6,-2.627,1,0.0424,0.0001,0.0282,0.121,0.256,142.082,4,J-idol
54K58zayfIpXptvZcVHwGp,Shiritsu  Ebisu chugaku,Ebizhong noyunitsutoarubamu saitamasu pa ari napan,Itsukanomeidoinziyapiya~ n kutsutsukibunbun,16,290186,0,0.483,0.971,1,-1.304,1,0.19,0.0162,0.127,0.34,0.464,184.938,4,J-idol
6irsk0xHKzPEkJtE9y0dBR,Silent  Siren,Silent siren selection,Unknown,19,282893,0,0.522,0.805,9,-5.427,1,0.0436,0.0061,0,0.265,0.616,176.127,4,J-idol
79Xx5LoGRrsFJGBmYDjqAw,Me,Jun hakonoxia lian wosuru special edition,Jun hakonoxia lian wosuru off vocal ver,18,260079,0,0.422,0.855,0,-6.777,0,0.0426,0.0001,0.872,0.223,0.141,88.004,4,J-idol
2WMi3VDwWt3DYIdzX9pt9P,Yume  Miru adolescence,5 speical edition,Aidorure su,17,212266,0,0.557,0.942,5,-4.093,0,0.0554,0.0001,0.871,0.066,0.509,90,4,J-idol
3dPtXHP0oXQ4HCWHsOA9js,Yoasobi,Ye niqu keru,Ye niqu keru,74,261013,0,0.67,0.874,8,-5.221,1,0.0305,0.0023,1.70E-05,0.3,0.789,130.041,4,J-pop
7LHAKF7pBqHch8o6Yo0ad5,Radwimps  Toaka,Suzume,Suzume,68,236390,0,0.571,0.415,2,-6.572,0,0.0305,0.615,0,0.187,0.342,78.025,4,J-pop
0o9zmvc5f3EFApU52PPIyW,Fujii  Kaze,Help ever hurt never,Shinunoga e wa,85,185573,0,0.6,0.76,6,-6.124,0,0.0452,0.166,4.10E-05,0.189,0.519,158.078,4,J-pop
1di1C0QI6Y92yZPYn6XYAZ,Kana  Boon,Time,Shiruetsuto,73,240133,0,0.436,0.934,2,-2.685,1,0.0507,0,0.14,0.321,0.384,91.481,4,J-pop
1rN9QoVxw5U7TJkyaUR8C1,Tk  From ling tosite sigure,Fantastic magic,Unravel,73,238360,0,0.508,0.889,7,-2.755,0,0.0862,0.0495,0,0.0984,0.332,135.014,4,J-pop
1AM8QdDFZMq6SrrqUnuQ9P,Michael  Buble,It's time,Feeling good,73,237333,0,0.535,0.548,1,-6.51,1,0.037,0.533,1.00E-06,0.123,0.477,115.144,3,J-pop
0olowJHoOuNQXDDERcchzM,Fujii  Kaze,Autumn vibes 2022,Shinunoga e wa,0,185573,0,0.6,0.76,6,-6.124,0,0.0452,0.166,4.10E-05,0.189,0.519,158.078,4,J-pop
2e1gUS6Wv8GS8ZT6FMeE1J,Rokudenashi,Tadasheng yi tsu,Tadasheng yi tsu,70,161561,0,0.707,0.5,1,-5.78,1,0.0296,0.895,4.00E-05,0.234,0.583,129.97,4,J-pop
3A4FRzgve9BjfKbvVXRIFO,Radwimps,Your name,Sparkle movie ver,66,537653,0,0.372,0.426,11,-8.421,1,0.0339,0.687,0.00784,0.109,0.287,123.993,4,J-pop
2XpV9sHBexcNrz0Gyf3l18,Ikimonogakari,Chou ikimonobakari tennen kinen members best selection,Buru ba do,70,215706,0,0.536,0.966,6,-2.929,0,0.0558,0.121,0,0.0477,0.849,152.076,4,J-pop
2ajUl8lBLAXOXNpG4NEPMz,Michael  Buble,Michael buble,Sway,74,188066,0,0.713,0.639,2,-5.529,0,0.0313,0.753,0,0.0878,0.737,125.959,4,J-pop
4ca6LN5b17Qjo2GinxmA5v,Ado,Tokyo halloween,Tot musica,0,195226,0,0.669,0.934,5,-3.948,0,0.0653,0.073,0,0.123,0.175,129.974,4,J-pop
7v8wKvNQQIxkugCFFjrkaO,Aimer,Can xiang san ge,Can xiang san ge,77,184893,0,0.367,0.896,11,-4.002,1,0.091,0.0006,0,0.207,0.38,170.863,4,J-pop
6Ojs2aTZv7yeHkZKJQx8UV,Ado,J pop qing lu xing,Shi jie notsuduki,9,287986,0,0.368,0.327,9,-7.331,1,0.029,0.406,0,0.103,0.21,75.209,4,J-pop
4CreOwx4doKJUyxRR0GjIE,Aviwkila,I like you so much you'll know it,I like you so much you'll know it,59,193980,0,0.717,0.508,3,-5.318,1,0.0295,0.889,0,0.185,0.762,107.99,4,J-pop
074NgeLzrXD9hQ5O3iNIcY,One  Ok rock,Rock brandneu,Save yourself,1,197995,0,0.503,0.849,5,-2.709,1,0.0615,0.0043,0,0.0667,0.762,165.096,4,J-pop
1G21erc1ygVSJDvadnWfRX,Michael  Buble nelly furtado,Just best covers,Quando quando quando,2,284373,0,0.644,0.427,9,-9.196,1,0.0391,0.778,9.50E-05,0.136,0.577,116.042,4,J-pop
5P7RUK1ibNNyuaGoXgs4W6,Michael  Buble,Holly jolly christmas,Holly jolly christmas,2,119786,0,0.649,0.466,7,-8.308,1,0.0428,0.865,0,0.0882,0.699,151.251,4,J-pop
1rj9l40X83Ju0I0hdCjOL1,Michael  Buble,Christmas time,Holly jolly christmas,2,119786,0,0.649,0.466,7,-8.308,1,0.0428,0.865,0,0.0882,0.699,151.251,4,J-pop
4DwWLKys3e3SRuJovxX7hz,Michael  Buble,Perfect christmas hits,It's beginning to look a lot like christmas,1,206346,0,0.335,0.232,4,-11.042,1,0.0334,0.908,9.00E-06,0.292,0.381,93.391,3,J-pop
57rnZ6f2YgQW0iw2kT12Kt,Michael  Buble,Feeling good adult pop favorites,Feeling good,1,237333,0,0.535,0.547,1,-6.51,1,0.037,0.533,1.00E-06,0.123,0.477,115.146,3,J-pop
0Gjsi7CQFsZJUIUKQIxYQP,Michael  Buble,Cuddle up christmas,It's beginning to look a lot like christmas,0,206346,0,0.335,0.232,4,-11.042,1,0.0334,0.908,9.00E-06,0.292,0.381,93.391,3,J-pop
2A5eNt3Iso3DUkXuLvS6iB,Michael  Buble,Christmas music holiday hits,It's beginning to look a lot like christmas,0,206346,0,0.335,0.232,4,-11.042,1,0.0334,0.908,9.00E-06,0.292,0.381,93.391,3,J-pop
2VSdj9iXoaPojkSMKp2gXI,Michael  Buble,Mellow adult pop,Me and mrs jones,2,271786,0,0.36,0.381,1,-8.666,1,0.0488,0.59,5.10E-05,0.0846,0.346,198.154,3,J-pop
1rw6CYYHLFBISRtZxYP8sh,Michael  Buble,Merry christmas,It's beginning to look a lot like christmas,0,206346,0,0.335,0.232,4,-11.042,1,0.0334,0.908,9.00E-06,0.292,0.381,93.391,3,J-pop
5mXkwFSEKXMDikxK6x6lDv,Michael  Buble,Coffee moment,Love you anymore,0,182666,0,0.693,0.257,6,-7.785,1,0.0356,0.869,0,0.11,0.603,90.014,4,J-pop
1uWxXVpl4ZXFT7d6CH7LBS,Michael  Buble,Pop hits now,I'll never not love you,0,218390,0,0.492,0.791,11,-5.045,1,0.0703,0.0082,1.90E-05,0.11,0.585,144.363,4,J-pop
5uNnGViAuZIkoUhVwmFWlr,Norah  Jones,Coffee break,Shoot the moon,1,237173,0,0.573,0.265,0,-12.436,1,0.027,0.903,0.00152,0.094,0.425,74.031,4,J-pop
2lN6zxaP5KYQHKSAh7nWBs,Michael  Buble,Human best adult pop tunes,I'll never not love you,1,218390,0,0.492,0.791,11,-5.045,1,0.0703,0.0082,1.90E-05,0.11,0.585,144.363,4,J-pop
3AQWkYhZm0okGpW5yTGxiA,Norah  Jones,Rockin' around the christmas tree 2022,Christmas calling jolly jones,0,200461,0,0.43,0.543,8,-6.296,1,0.0367,0.463,0.000523,0.0928,0.354,143.912,4,J-pop
3LzaKDsdKNFvDTiLjGV1Hj,Norah  Jones,Jingle bell rock 2022,Christmas don't be late,2,160293,0,0.464,0.356,5,-6.953,1,0.03,0.708,7.80E-05,0.108,0.265,66.377,4,J-pop
7i4ClHpiIbAf5Qfmj6jYJG,Norah  Jones,All i want for christmas is you,Christmas calling jolly jones,0,200461,0,0.43,0.543,8,-6.296,1,0.0367,0.463,0.000523,0.0928,0.354,143.912,4,J-pop
5XXVagaaaeWjbjdwggIYu9,Norah  Jones,Holidays are coming,Blue christmas,0,204826,0,0.536,0.163,0,-10.566,1,0.0349,0.695,0.000239,0.126,0.233,66.72,4,J-pop
5JG7sDluJPAh8zcW2JuxvS,Norah  Jones,Regnig dag,I think it's going to rain today live,5,184066,0,0.461,0.0825,3,-12.457,1,0.0474,0.984,3.10E-05,0.704,0.194,104.138,3,J-pop
3v6nuqte5aF8NyNAMr9Z8A,Norah  Jones,Rockin' around the christmas tree 2022,Christmas don't be late,0,160293,0,0.464,0.356,5,-6.953,1,0.03,0.708,7.80E-05,0.108,0.265,66.377,4,J-pop
0hyklxPQEAkEE7TmW6fneb,Norah  Jones,Christmas best hits 2022,Christmas calling jolly jones,0,200461,0,0.43,0.543,8,-6.296,1,0.0367,0.463,0.000523,0.0928,0.354,143.912,4,J-pop
4tAFgTwOs5mVJthAx3eMck,Norah  Jones,Holidays are coming,Christmas don't be late,0,160293,0,0.497,0.374,10,-6.941,1,0.028,0.751,5.80E-05,0.118,0.235,66.785,4,J-pop
0PImsyxnQ3H1P3yZRSRfv9,Norah  Jones,Santa claus is coming to town,Christmas calling jolly jones,0,200461,0,0.43,0.543,8,-6.296,1,0.0367,0.463,0.000523,0.0928,0.354,143.912,4,J-pop
4b2jsFgwiua3iomixuDbJk,Norah  Jones,A merry modern christmas,The christmas waltz,0,197866,0,0.475,0.347,5,-6.538,1,0.213,0.776,0.00012,0.113,0.285,175.2,3,J-pop
6DBvBUP5xAytSocaBr05vD,Norah  Jones,All i want for christmas is you,Wintertime,0,228234,0,0.525,0.205,0,-12.519,1,0.0457,0.84,0.0213,0.114,0.207,183.468,4,J-pop
2YujY0AUbWO6f6gyyf6pXI,Norah  Jones,Christmas best hits 2022,Wintertime,0,228234,0,0.525,0.205,0,-12.519,1,0.0457,0.84,0.0213,0.114,0.207,183.468,4,J-pop
5eiNZ6Bta9NSU5AJ2Gfsd4,Norah  Jones,Santa claus is coming to town,Wintertime,0,228234,0,0.525,0.205,0,-12.519,1,0.0457,0.84,0.0213,0.114,0.207,183.468,4,J-pop
2KKsgm1YQKWC1fpPqz3dU4,Norah  Jones,World's best christmas playlist,Christmas don't be late,0,160293,0,0.497,0.374,10,-6.941,1,0.028,0.751,5.80E-05,0.118,0.235,66.785,4,J-pop
7bdROC1GostP0gWqEP8P2h,Norah  Jones,Christmas dinner,It's not christmas 'til you come home recorded at spotify studios nyc,0,192420,0,0.473,0.068,0,-20.033,1,0.0315,0.892,0.00216,0.105,0.262,93.777,3,J-pop
7Krx6Hsh1pC1gpfkKaV51q,Norah  Jones,All i want for christmas is you,Christmas don't be late,0,160293,0,0.497,0.374,10,-6.941,1,0.028,0.751,5.80E-05,0.118,0.235,66.785,4,J-pop
0bCs8cnCjM38ZB01jCGOFG,Norah  Jones,Christmas best hits 2022,It's not christmas 'til you come home recorded at spotify studios nyc,0,192420,0,0.473,0.068,0,-20.033,1,0.0315,0.892,0.00216,0.105,0.262,93.777,3,J-pop
6ZMx2iR4mBPKDXThxyUWFI,Norah  Jones,Christmas best hits 2022,Christmas don't be late,0,160293,0,0.497,0.374,10,-6.941,1,0.028,0.751,5.80E-05,0.118,0.235,66.785,4,J-pop
0dDiL61IhX9p8e5hjsuiK7,Norah  Jones,All i want for christmas is you,It's not christmas 'til you come home recorded at spotify studios nyc,0,192420,0,0.473,0.068,0,-20.033,1,0.0315,0.892,0.00216,0.105,0.262,93.777,3,J-pop
1xUuWDvTOwwhaj8CCLunhs,Norah  Jones,Lonely christmas 2022,It's not christmas 'til you come home recorded at spotify studios nyc,0,192420,0,0.473,0.068,0,-20.033,1,0.0315,0.892,0.00216,0.105,0.262,93.777,3,J-pop
2YJ7Y1oJO1O9w4qnxoJWmK,Norah  Jones,Santa claus is coming to town,Christmas don't be late,0,160293,0,0.497,0.374,10,-6.941,1,0.028,0.751,5.80E-05,0.118,0.235,66.785,4,J-pop
3khEEPRyBeOUabbmOPJzAG,Kenshi  Yonezu,Kick back,Kick back,83,193495,0,0.577,0.941,1,-5.17,1,0.105,0.0021,3.00E-06,0.0891,0.292,101.921,4,J-pop
6MCjmGYlw6mQVWRFVgBRvB,Yoasobi,The book,Ye niqu keru,75,258838,0,0.663,0.871,8,-5.287,1,0.03,0.003,2.00E-06,0.337,0.826,130.025,4,J-pop
5j5a0uWJly5tOvBZiFJbxA,Norah  Jones,Zen 2022,And then there was you,0,185586,0,0.471,0.0845,10,-20.204,1,0.0305,0.956,0.147,0.0825,0.149,84.608,3,J-pop
429MLoev9mkgxvv3CJe0co,Norah  Jones,Christmas 2022,I dream of christmas,0,203906,0,0.409,0.71,6,-6.215,1,0.0398,0.15,0.285,0.171,0.376,107.566,4,J-pop
4j4Gj9DGGf3z5XeoG7otgM,Norah  Jones,Rock christmas 2022 the very best of,I dream of christmas,0,203906,0,0.409,0.71,6,-6.215,1,0.0398,0.15,0.285,0.171,0.376,107.566,4,J-pop
0Rs16msoj79XTObU9iEIqd,Norah  Jones,Julmys,December,0,185680,0,0.414,0.131,4,-12.817,1,0.0347,0.934,7.90E-05,0.11,0.112,143.778,4,J-pop
4hCepaOhXXxm3XTqHvPDJr,Norah  Jones,Christmas dinner 2022,I dream of christmas,0,203906,0,0.409,0.71,6,-6.215,1,0.0398,0.15,0.285,0.171,0.376,107.566,4,J-pop
5lCZRY69UnWKdApn7kmpfG,Norah  Jones,Christmas 2022,Wintertime,0,228234,0,0.525,0.205,0,-12.519,1,0.0457,0.84,0.0213,0.114,0.207,183.468,4,J-pop
0D3VbWMK9GhdajZbbqRdqp,Norah  Jones,Jingle bell rock 2022,Wintertime,1,228234,0,0.525,0.205,0,-12.519,1,0.0457,0.84,0.0213,0.114,0.207,183.468,4,J-pop
77iEIVtfiVS10SfWevtuIY,Norah  Jones,Christmas songs 2022,Wintertime,0,228234,0,0.525,0.205,0,-12.519,1,0.0457,0.84,0.0213,0.114,0.207,183.468,4,J-pop
3QQjfFpoCa8qIDXfg8DaBQ,Norah  Jones,Desayuno en calma,Come away with me,0,197453,0,0.354,0.126,0,-13.818,1,0.0323,0.87,0,0.151,0.17,80.567,4,J-pop
3siiSoWFWuwTOERUPAAvCY,Norah  Jones,Julpynta,December,0,185680,0,0.414,0.131,4,-12.817,1,0.0347,0.934,7.90E-05,0.11,0.112,143.778,4,J-pop
1yXt5zzy2Gcf9IhlepvfGh,Norah  Jones,Best christmas songs 2022 | for under the mistletoe,Christmas calling jolly jones,0,200461,0,0.43,0.543,8,-6.296,1,0.0367,0.463,0.000523,0.0928,0.354,143.912,4,J-pop
53oBTbL9t13HAyxN12PDng,Norah  Jones,Rock christmas 2022 the very best of,Christmas calling jolly jones,0,200461,0,0.43,0.543,8,-6.296,1,0.0367,0.463,0.000523,0.0928,0.354,143.912,4,J-pop
13Cl3XIn5yPJwbVilbRPNb,Norah  Jones,Holiday favorites 2022,Christmas calling jolly jones,0,200461,0,0.43,0.543,8,-6.296,1,0.0367,0.463,0.000523,0.0928,0.354,143.912,4,J-pop
4i4yd6kbdea6vJdTa516dk,Norah  Jones,Holiday tunes 2022,Christmas calling jolly jones,0,200461,0,0.43,0.543,8,-6.296,1,0.0367,0.463,0.000523,0.0928,0.354,143.912,4,J-pop
6lmmKOEjpbMr7RfC78PJvR,Norah  Jones,Christmas 2022,Christmas calling jolly jones,0,200461,0,0.43,0.543,8,-6.296,1,0.0367,0.463,0.000523,0.0928,0.354,143.912,4,J-pop
356quoF2TOeYPEd31QYaSb,Norah  Jones,Christmas dinner 2022,Christmas calling jolly jones,0,200461,0,0.43,0.543,8,-6.296,1,0.0367,0.463,0.000523,0.0928,0.354,143.912,4,J-pop
6Nn4pKqCL0m9bWQL2zdXf8,Norah  Jones,Rock christmas 2022 the very best of,Christmas don't be late,0,160293,0,0.464,0.356,5,-6.953,1,0.03,0.708,7.80E-05,0.108,0.265,66.377,4,J-pop
1R8nyQttVCp1hGDQbaBpwY,Norah  Jones,Christmas best hits 2022,I dream of christmas,0,203906,0,0.614,0.699,6,-6.238,1,0.0315,0.14,0.252,0.115,0.431,107.552,4,J-pop
0pfvIu8AKvwEtd88Qvse8p,Norah  Jones,All i want for christmas is you,I dream of christmas,0,203906,0,0.614,0.699,6,-6.238,1,0.0315,0.14,0.252,0.115,0.431,107.552,4,J-pop
60cgjLoKezdGBRJN7gRMzw,Norah  Jones,All i want for christmas is music,Christmas calling jolly jones,0,200461,0,0.43,0.543,8,-6.296,1,0.0367,0.463,0.000523,0.0928,0.354,143.912,4,J-pop
24Ccvo6GDMJZKqHtFs954n,Norah  Jones,Christmas dinner,Christmas calling jolly jones,0,200461,0,0.43,0.543,8,-6.296,1,0.0367,0.463,0.000523,0.0928,0.354,143.912,4,J-pop
1NAvb7rxR26xGIC9jthaEu,Norah  Jones,Un tecito y a mimir,The nearness of you,0,189906,0,0.388,0.0378,0,-16.173,1,0.045,0.979,0.00021,0.0947,0.205,166.882,3,J-pop
4EkUrEYfuH6rycfOg9zeYS,Norah  Jones,Jingle bell rock 2022,I dream of christmas,0,203906,0,0.409,0.71,6,-6.215,1,0.0398,0.15,0.285,0.171,0.376,107.566,4,J-pop
6NKNayk2utB9a7Lv1x7Y1A,Norah  Jones,Jingle bell rock 2022,Christmas calling jolly jones,0,200461,0,0.43,0.543,8,-6.296,1,0.0367,0.463,0.000523,0.0928,0.354,143.912,4,J-pop
2iYOGj0lCH9yWOlVNmh4Xu,Norah  Jones,Christmas 2022,Christmas don't be late,0,160293,0,0.464,0.356,5,-6.953,1,0.03,0.708,7.80E-05,0.108,0.265,66.377,4,J-pop
4yzE8wAu3EvPEVCnRoJAb1,Norah  Jones,Holiday anthems 2022,Christmas don't be late,0,160293,0,0.464,0.356,5,-6.953,1,0.03,0.708,7.80E-05,0.108,0.265,66.377,4,J-pop
6JcWanfC5bkTQy4iXbeFKL,Norah  Jones,Alternative christmas 2022,I dream of christmas,0,203906,0,0.614,0.699,6,-6.238,1,0.0315,0.14,0.252,0.115,0.431,107.552,4,J-pop
6MjQxUVloSCCLmnJgVQ0A2,Norah  Jones,Santa claus is coming to town,I dream of christmas,0,203906,0,0.614,0.699,6,-6.238,1,0.0315,0.14,0.252,0.115,0.431,107.552,4,J-pop
5QIxA1EalEnhkKHxg9qAg8,Norah  Jones,Calm christmas,December,0,185680,0,0.414,0.131,4,-12.817,1,0.0347,0.934,7.90E-05,0.11,0.112,143.778,4,J-pop
127PerKvmbU6uTddgKjLJg,Norah  Jones,Chill christmas dinner,It's not christmas 'til you come home recorded at spotify studios nyc,0,192420,0,0.473,0.068,0,-20.033,1,0.0315,0.892,0.00216,0.105,0.262,93.777,3,J-pop
6pbhLLm1pujzVKaVVaPSIQ,Norah  Jones,Weihnachten musik,Blue christmas,0,204826,0,0.536,0.163,0,-10.566,1,0.0349,0.695,0.000239,0.126,0.233,66.72,4,J-pop
7GAuCTio7iNylO0JZY4nda,Norah  Jones,Weihnachtssongs,Blue christmas,0,204826,0,0.536,0.163,0,-10.566,1,0.0349,0.695,0.000239,0.126,0.233,66.72,4,J-pop
68oZTWrQDccWDf4y9UpBXk,Norah  Jones,Slow christmas songs 2022,It's not christmas 'til you come home recorded at spotify studios nyc,0,192420,0,0.473,0.068,0,-20.033,1,0.0315,0.892,0.00216,0.105,0.262,93.777,3,J-pop
1Jw2m5Qdqk0EG94UjSrmmG,Norah  Jones,Weihnachtslieder 2022,Christmas calling jolly jones,0,200461,0,0.43,0.543,8,-6.296,1,0.0367,0.463,0.000523,0.0928,0.354,143.912,4,J-pop
1zT20Rgscp6BAqMhMMFFtV,Norah  Jones,Christmas day chill,December,0,185680,0,0.414,0.131,4,-12.817,1,0.0347,0.934,7.90E-05,0.11,0.112,143.778,4,J-pop
